,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Republic Township,97.20%,,1.81%,,,0.45%,0.54%,0.09%,$27,500.00,$33,472.00,$27,813.00,$19,375.00,$15,524.00,6.90%,11.20%,12.70%,11.10%
Resort Township,95.76%,0.08%,2.46%,0.56%,0.04%,0.20%,0.89%,0.52%,$52,772.00,$58,629.00,$39,643.00,$24,524.00,$25,080.00,1.80%,3.40%,3.20%,7.50%
Reynolds Township,96.24%,0.47%,0.56%,0.14%,0.02%,0.44%,2.13%,1.66%,$40,799.00,$45,046.00,$32,367.00,$22,157.00,$15,589.00,7.80%,11.60%,15.90%,8.70%
Rich Township,97.80%,0.14%,0.85%,0.07%,,,1.13%,0.71%,$47,212.00,$49,375.00,$39,732.00,$22,102.00,$19,968.00,1.80%,5.50%,1.70%,10.30%
Richfield Township, Genesee County,94.53%,2.46%,0.48%,0.21%,,0.43%,1.90%,1.57%,$51,265.00,$58,467.00,$42,538.00,$30,202.00,$21,177.00,4.30%,5.30%,8.10%,4.20%
Richfield Township, Roscommon County,97.99%,0.07%,0.89%,0.19%,0.05%,0.12%,0.68%,0.82%,$26,806.00,$32,241.00,$31,000.00,$21,113.00,$17,282.00,10.40%,15.90%,25.60%,7.70%
Richland,96.29%,0.17%,0.17%,1.35%,,0.17%,1.85%,1.52%,$50,938.00,$58,542.00,$42,250.00,$30,956.00,$23,777.00,1.20%,1.40%,0.00%,7.50%
Richland Township, Kalamazoo County,93.42%,3.34%,0.37%,0.94%,0.06%,0.45%,1.42%,1.54%,$59,432.00,$62,838.00,$45,989.00,$31,173.00,$29,613.00,3.50%,4.80%,6.00%,7.40%
Richland Township, Missaukee County,98.69%,,0.14%,0.35%,,0.21%,0.62%,0.48%,$45,833.00,$48,947.00,$35,250.00,$20,956.00,$15,834.00,4.30%,4.60%,7.20%,5.70%
Richland Township, Montcalm County,98.15%,0.24%,0.42%,0.24%,,0.14%,0.80%,1.81%,$34,847.00,$38,913.00,$30,028.00,$20,871.00,$14,889.00,6.50%,10.50%,10.50%,14.50%
Richland Township, Ogemaw County,98.43%,,0.52%,,,,1.05%,2.93%,$29,000.00,$33,162.00,$29,000.00,$20,750.00,$13,294.00,12.70%,17.40%,25.20%,15.60%
Richland Township, Saginaw County,98.22%,0.07%,0.23%,0.21%,,0.79%,0.47%,1.96%,$45,580.00,$51,304.00,$41,556.00,$24,351.00,$19,362.00,5.30%,5.90%,5.40%,5.10%
Richmond,95.43%,0.25%,0.31%,0.82%,0.18%,1.86%,1.16%,4.74%,$43,378.00,$57,917.00,$41,519.00,$26,445.00,$21,384.00,4.80%,6.20%,7.20%,5.40%
Richmond Township, Macomb County,96.93%,0.97%,0.38%,0.18%,,0.18%,1.38%,1.08%,,,,,,,,,
Richmond Township, Marquette County,98.05%,,0.62%,0.31%,,,1.03%,0.21%,$31,917.00,$40,417.00,$37,917.00,$21,154.00,$19,084.00,5.40%,10.80%,10.70%,10.80%
Richmond Township, Osceola County,98.17%,0.06%,0.24%,0.29%,,0.59%,0.65%,0.94%,$42,865.00,$47,109.00,$32,500.00,$24,265.00,$18,010.00,4.70%,7.20%,11.90%,5.40%
Ridgeway Township,97.47%,0.32%,0.19%,0.32%,,1.08%,0.63%,2.66%,$50,642.00,$54,167.00,$40,500.00,$26,181.00,$19,111.00,4.30%,4.50%,5.20%,9.70%
Riga Township,97.43%,0.07%,,0.14%,,1.39%,0.97%,4.45%,$50,368.00,$57,614.00,$39,226.00,$26,667.00,$20,968.00,4.40%,5.20%,3.30%,6.30%
Riley Township, Clinton County,96.26%,,0.28%,0.11%,0.11%,0.74%,2.49%,1.87%,$61,375.00,$64,154.00,$45,577.00,$31,852.00,$21,682.00,1.80%,3.70%,5.10%,6.70%
Riley Township, St. Clair County,97.50%,0.49%,0.10%,0.16%,,0.39%,1.35%,1.58%,$63,790.00,$65,919.00,$50,955.00,$27,679.00,$22,381.00,2.60%,3.40%,1.40%,14.20%
River Rouge,52.58%,42.01%,0.78%,0.16%,0.04%,1.63%,2.80%,4.96%,$29,214.00,$33,875.00,$35,613.00,$24,391.00,$13,728.00,19.10%,22.00%,30.60%,10.50%
Riverside Township,96.00%,1.24%,0.10%,0.10%,,0.86%,1.71%,2.19%,$37,857.00,$39,732.00,$29,338.00,$23,906.00,$16,167.00,7.30%,10.30%,14.80%,0.00%
Riverton Township,96.55%,0.07%,0.60%,0.07%,,2.25%,0.45%,6.22%,$38,482.00,$41,528.00,$32,188.00,$24,306.00,$14,566.00,10.60%,16.80%,24.10%,11.80%
Riverview,94.13%,2.11%,0.43%,1.88%,0.02%,0.32%,1.12%,2.46%,$47,623.00,$61,007.00,$51,944.00,$31,295.00,$25,460.00,3.00%,4.70%,3.40%,5.20%
Rives Township,97.14%,0.19%,0.61%,0.11%,0.06%,0.51%,1.38%,1.76%,$53,819.00,$58,897.00,$42,131.00,$27,743.00,$22,942.00,6.30%,8.60%,16.40%,1.80%
Robin Glen-Indiantown,91.71%,2.33%,0.52%,,,2.59%,2.85%,6.65%,$31,613.00,$31,908.00,$31,500.00,$15,625.00,$19,145.00,15.90%,14.90%,24.00%,14.30%
Robinson Township,93.63%,0.30%,0.47%,0.73%,0.07%,3.31%,1.49%,6.14%,$57,110.00,$59,067.00,$38,676.00,$27,199.00,$19,603.00,1.50%,4.20%,0.50%,0.00%
Rochester,88.60%,3.70%,0.20%,5.50%,,0.60%,1.50%,2.70%,,,,,,,,,
Rochester Hills,89.10%,2.50%,0.20%,4.50%,,0.70%,1.90%,1.10%,,,,,,,,,
Rock River Township,96.13%,,1.98%,0.08%,,,1.81%,,$32,619.00,$36,750.00,$32,132.00,$24,583.00,$16,360.00,8.10%,10.80%,16.90%,11.10%
Rockford,96.20%,0.61%,0.39%,0.91%,0.02%,0.63%,1.25%,1.51%,$50,562.00,$55,954.00,$45,847.00,$28,024.00,$19,906.00,8.40%,8.10%,10.70%,12.90%
Rockland Township,97.84%,0.31%,0.93%,0.62%,,,0.31%,0.31%,$32,250.00,$40,625.00,$30,938.00,$27,500.00,$19,319.00,2.40%,9.00%,8.60%,7.50%
Rockwood,95.64%,0.64%,0.99%,0.61%,,0.96%,1.16%,2.53%,$55,987.00,$59,677.00,$51,977.00,$30,684.00,$23,563.00,2.30%,4.00%,3.70%,0.00%
Rogers City,98.43%,0.03%,0.69%,0.27%,,0.03%,0.54%,0.45%,$29,531.00,$36,310.00,$31,515.00,$19,107.00,$17,750.00,5.30%,7.60%,4.50%,10.30%
Rogers Township,97.68%,0.63%,0.32%,,,0.11%,1.26%,0.53%,$39,205.00,$42,734.00,$33,250.00,$21,719.00,$18,157.00,5.40%,9.50%,19.00%,4.80%
Rolland Township,95.95%,0.99%,0.41%,0.41%,,0.25%,1.98%,1.40%,$36,643.00,$40,536.00,$32,500.00,$26,250.00,$18,145.00,7.70%,11.60%,17.00%,9.40%
Rollin Township,98.46%,0.13%,0.13%,0.38%,,0.13%,0.79%,1.29%,$39,638.00,$54,667.00,$36,629.00,$24,250.00,$21,103.00,4.10%,6.50%,4.60%,13.30%
Rome Township,96.78%,0.28%,0.68%,0.17%,,0.62%,1.47%,3.27%,$54,145.00,$58,558.00,$41,912.00,$26,607.00,$20,715.00,1.80%,3.90%,3.60%,11.80%
Romeo,92.66%,4.35%,0.16%,0.40%,0.11%,0.67%,1.64%,2.74%,$48,015.00,$60,179.00,$51,875.00,$27,696.00,$22,588.00,3.20%,3.90%,6.50%,3.90%
Romulus,65.36%,29.99%,0.54%,0.59%,0.09%,0.81%,2.63%,2.01%,$45,088.00,$51,497.00,$41,372.00,$27,517.00,$19,679.00,10.60%,12.60%,16.80%,12.40%
Ronald Township,96.79%,0.68%,0.53%,0.11%,,0.74%,1.16%,2.79%,$45,952.00,$49,620.00,$36,989.00,$24,792.00,$17,826.00,6.40%,9.80%,6.30%,20.50%
Roosevelt Park,93.34%,3.14%,0.46%,1.05%,0.05%,0.62%,1.34%,1.95%,$37,035.00,$47,043.00,$36,917.00,$30,118.00,$19,825.00,2.60%,4.80%,6.10%,3.50%
Roscommon,96.03%,1.24%,0.79%,0.44%,,,1.50%,0.18%,$28,229.00,$33,929.00,$29,844.00,$18,875.00,$14,746.00,19.30%,21.20%,34.40%,8.50%
Roscommon County,97.99%,0.32%,0.64%,0.19%,0.04%,0.10%,0.72%,0.80%,$30,029.00,$35,757.00,$31,878.00,$20,549.00,$17,837.00,8.60%,12.40%,18.90%,6.50%
Roscommon Township,97.60%,0.80%,0.61%,0.24%,0.02%,0.05%,0.68%,0.87%,$28,805.00,$32,426.00,$26,793.00,$16,559.00,$15,508.00,8.40%,13.90%,16.40%,9.20%
Rose City,96.26%,0.14%,0.83%,,,0.97%,1.80%,1.39%,$25,192.00,$31,042.00,$24,861.00,$18,417.00,$10,684.00,18.30%,24.70%,33.50%,3.10%
Rose Lake Township,98.70%,0.08%,0.32%,0.16%,0.08%,0.16%,0.49%,0.41%,$34,667.00,$38,750.00,$29,833.00,$25,234.00,$16,731.00,6.70%,7.60%,9.00%,7.60%
Rose Township, Oakland County,97.13%,0.89%,0.23%,0.26%,,0.48%,1.01%,2.16%,$66,401.00,$68,627.00,$51,410.00,$36,081.00,$24,983.00,2.80%,4.60%,6.50%,2.30%
Rose Township, Ogemaw County,98.37%,0.07%,0.21%,0.14%,0.07%,0.28%,0.85%,1.70%,$30,625.00,$33,472.00,$29,028.00,$20,156.00,$17,168.00,8.70%,11.80%,15.10%,10.90%
Rosebush,96.31%,2.11%,0.53%,,,0.53%,0.53%,2.90%,$31,111.00,$35,250.00,$31,083.00,$25,000.00,$14,041.00,12.10%,20.40%,29.80%,13.50%
Roseville,93.43%,2.60%,0.42%,1.63%,0.03%,0.32%,1.57%,1.50%,$41,220.00,$49,244.00,$40,113.00,$26,281.00,$19,823.00,6.10%,7.90%,9.90%,5.80%
Ross Township,97.36%,0.32%,0.55%,0.38%,,0.30%,1.09%,1.27%,$58,446.00,$67,831.00,$45,139.00,$31,020.00,$32,715.00,1.80%,3.20%,2.20%,1.80%
Rothbury,92.07%,,1.92%,0.24%,,5.05%,0.72%,9.13%,$30,357.00,$32,917.00,$31,944.00,$23,750.00,$14,846.00,13.70%,15.70%,14.60%,9.50%
Roxand Township,96.90%,0.37%,0.47%,0.11%,,0.74%,1.42%,1.89%,$51,216.00,$56,513.00,$41,600.00,$27,727.00,$19,491.00,2.50%,4.10%,5.70%,3.30%
Royal Oak,94.80%,1.54%,0.26%,1.56%,0.05%,0.38%,1.40%,1.30%,$52,252.00,$68,109.00,$50,562.00,$36,392.00,$30,990.00,2.00%,4.30%,3.40%,5.50%
Royal Oak Charter Township,1.40%,95.30%,0.10%,0.00%,0.00%,0.30%,2.80%,1.30%,$23,710.00,$28,397.00,$28,824.00,$26,382.00,$15,027.00,19.90%,23.50%,25.80%,30.40%
Royalton Township,93.29%,2.03%,0.15%,2.44%,,1.34%,0.75%,3.42%,$69,375.00,$76,295.00,$50,833.00,$28,750.00,$26,926.00,7.60%,9.40%,9.40%,27.50%
Rubicon Township,98.71%,,0.77%,0.13%,,0.13%,0.26%,0.26%,$33,359.00,$39,000.00,$29,886.00,$19,250.00,$16,012.00,3.00%,4.60%,1.10%,7.70%
Rudyard Township,88.97%,0.30%,5.48%,0.61%,,0.23%,4.41%,2.13%,$37,000.00,$41,875.00,$34,375.00,$20,893.00,$15,941.00,5.70%,8.00%,8.20%,15.20%
Rush Township,98.58%,0.07%,0.35%,,,0.28%,0.71%,1.21%,$47,232.00,$51,731.00,$35,815.00,$22,400.00,$20,053.00,3.00%,3.70%,4.40%,7.30%
Rust Township,98.91%,,0.18%,,,,0.91%,0.55%,$30,870.00,$31,908.00,$30,268.00,$20,982.00,$15,129.00,11.00%,12.20%,18.90%,3.20%
Rutland Charter Township,97.59%,0.22%,0.44%,0.36%,,0.44%,0.96%,1.59%,$52,065.00,$59,291.00,$40,132.00,$27,059.00,$23,141.00,3.30%,3.90%,3.10%,13.00%
Sage Township,97.02%,0.04%,0.76%,0.38%,,0.27%,1.53%,0.38%,$33,173.00,$37,143.00,$31,078.00,$22,339.00,$15,470.00,9.30%,12.20%,17.90%,4.80%
Saginaw,47.02%,43.26%,0.49%,0.33%,0.02%,5.86%,3.03%,11.75%,$26,485.00,$29,945.00,$31,614.00,$22,714.00,$13,816.00,24.70%,28.50%,40.20%,16.30%
Saginaw Charter Township,88.77%,5.28%,0.27%,2.68%,0.01%,1.47%,1.52%,4.17%,$45,147.00,$60,625.00,$49,084.00,$30,620.00,$25,759.00,4.40%,6.60%,7.00%,8.00%
Sagola Township,98.20%,,0.86%,0.09%,,0.34%,0.51%,,$33,333.00,$42,250.00,$31,900.00,$22,000.00,$15,531.00,7.60%,12.10%,13.90%,9.20%
Salem Township, Allegan County,96.99%,0.14%,1.03%,0.32%,,0.57%,0.95%,1.84%,$48,203.00,$54,625.00,$37,768.00,$26,164.00,$19,620.00,2.60%,3.30%,4.90%,0.00%
Salem Township, Washtenaw County,95.97%,1.33%,0.18%,0.68%,,0.36%,1.47%,1.13%,,,,,,,,,
Saline,95.69%,0.56%,0.32%,1.94%,0.05%,0.32%,1.11%,1.73%,$59,382.00,$73,162.00,$51,391.00,$32,254.00,$26,208.00,3.00%,4.00%,4.00%,4.30%
Saline Township,97.70%,0.69%,,0.69%,,,0.92%,0.46%,$77,024.00,$84,129.00,$48,235.00,$37,212.00,$30,630.00,2.40%,2.50%,0.00%,5.20%
Sanborn Township,98.23%,0.23%,0.23%,0.14%,,0.09%,1.07%,0.56%,$35,000.00,$43,333.00,$35,068.00,$20,980.00,$16,867.00,11.10%,14.20%,20.90%,14.60%
Sand Beach Township,97.76%,,0.34%,0.61%,,0.61%,0.68%,1.29%,$38,250.00,$43,750.00,$35,625.00,$20,083.00,$17,476.00,3.70%,6.20%,5.60%,9.80%
Sand Lake,96.34%,0.20%,1.22%,0.81%,,1.02%,0.41%,1.02%,$31,875.00,$46,250.00,$27,500.00,$21,985.00,$14,184.00,9.30%,14.50%,9.00%,34.00%
Sands Township,96.43%,0.33%,1.65%,0.24%,,0.14%,1.22%,0.75%,$51,948.00,$54,643.00,$38,125.00,$25,521.00,$21,943.00,1.90%,4.20%,6.50%,6.10%
Sandusky,95.12%,0.87%,0.15%,1.75%,,1.35%,0.77%,3.42%,$33,667.00,$44,622.00,$31,531.00,$20,932.00,$17,639.00,7.20%,11.00%,8.90%,14.00%
Sanford,98.20%,0.21%,0.11%,,,0.64%,0.85%,1.38%,$39,063.00,$48,083.00,$33,036.00,$28,500.00,$20,599.00,4.40%,8.70%,6.40%,1.00%
Sanilac Township,97.36%,0.04%,0.69%,0.34%,,0.34%,1.23%,1.07%,$37,180.00,$43,229.00,$30,772.00,$20,573.00,$17,963.00,5.30%,8.10%,14.10%,5.20%
Saranac,98.11%,0.08%,0.08%,0.30%,0.08%,0.68%,0.68%,1.36%,$31,350.00,$41,250.00,$35,221.00,$24,750.00,$15,867.00,5.90%,11.30%,12.50%,17.40%
Sauble Township,99.38%,,0.31%,,,,0.31%,2.17%,$28,636.00,$30,962.00,$38,750.00,$22,917.00,$18,528.00,6.00%,12.10%,34.20%,6.00%
Saugatuck,95.21%,1.60%,0.38%,0.94%,0.09%,1.41%,0.38%,4.32%,$44,318.00,$64,583.00,$46,161.00,$26,484.00,$34,382.00,6.70%,11.50%,19.10%,5.40%
Saugatuck Township,96.43%,0.42%,0.31%,0.22%,0.03%,1.25%,1.34%,4.12%,$43,771.00,$49,600.00,$37,845.00,$30,543.00,$30,056.00,5.40%,7.90%,10.40%,4.60%
Sault Ste. Marie,73.99%,6.51%,13.72%,0.65%,0.05%,0.47%,4.61%,1.86%,$29,652.00,$40,333.00,$29,656.00,$21,889.00,$14,460.00,12.70%,17.50%,19.60%,12.50%
Schoolcraft,96.09%,0.38%,0.19%,0.44%,,0.38%,2.52%,1.07%,$45,380.00,$54,205.00,$37,500.00,$27,639.00,$20,223.00,3.70%,6.90%,7.00%,9.20%
Schoolcraft County,,,,,,,,,$38,367.00,$49,561.00,,,$21,134.00,11.70%,15.10%,20.30%,9.20%
Schoolcraft Township, Houghton County,97.69%,0.11%,0.48%,0.48%,,0.11%,1.13%,0.54%,$27,440.00,$35,577.00,$28,684.00,$21,146.00,$14,472.00,11.30%,13.70%,13.90%,19.90%
Schoolcraft Township, Kalamazoo County,96.96%,0.51%,0.30%,0.66%,,0.23%,1.34%,1.16%,$48,737.00,$58,086.00,$41,406.00,$30,437.00,$21,512.00,3.30%,5.30%,4.90%,5.20%
Scio Township,89.53%,4.13%,0.27%,3.70%,0.03%,0.40%,1.94%,1.53%,$73,705.00,$87,498.00,$60,313.00,$38,000.00,$36,837.00,1.80%,2.90%,1.50%,4.60%
Sciota Township,97.06%,0.56%,0.61%,0.06%,,0.39%,1.33%,1.22%,$55,375.00,$56,563.00,$40,268.00,$27,847.00,$20,502.00,6.00%,8.50%,10.90%,12.70%
Scipio Township,97.37%,0.22%,0.77%,0.55%,,0.22%,0.88%,0.55%,$42,361.00,$47,065.00,$32,008.00,$23,850.00,$17,427.00,6.30%,8.60%,9.90%,15.30%
Scottville,94.47%,0.63%,0.87%,0.16%,,1.26%,2.61%,4.82%,$27,750.00,$36,875.00,$26,583.00,$22,917.00,$15,703.00,15.50%,18.40%,32.80%,1.90%
Sebewa Township,98.34%,,0.25%,0.08%,,0.25%,1.08%,0.92%,$47,065.00,$52,125.00,$36,719.00,$24,091.00,$17,774.00,5.10%,6.10%,7.20%,3.90%
Sebewaing,98.99%,0.10%,0.35%,0.10%,,0.25%,0.20%,3.34%,$32,721.00,$40,742.00,$31,619.00,$23,125.00,$16,894.00,13.60%,17.50%,32.70%,9.70%
Sebewaing Township,98.61%,0.07%,0.24%,0.14%,,0.48%,0.48%,3.16%,$34,275.00,$42,383.00,$31,882.00,$24,444.00,$17,787.00,11.40%,13.90%,24.00%,8.50%
Secord Township,99.21%,0.09%,0.18%,0.26%,,0.09%,0.18%,0.61%,,,,,,,,,
Selma Township,97.13%,,0.63%,0.99%,0.10%,0.31%,0.84%,0.68%,$37,287.00,$41,641.00,$31,103.00,$22,074.00,$19,873.00,5.50%,8.10%,8.50%,6.70%
Seneca Township,95.78%,0.23%,1.00%,0.08%,,2.38%,0.54%,4.60%,$44,107.00,$47,596.00,$36,719.00,$21,848.00,$17,758.00,2.90%,5.70%,3.80%,3.20%
Seney Township,94.44%,,0.56%,,,0.56%,4.44%,0.56%,$30,625.00,$31,875.00,$26,875.00,$11,250.00,$10,855.00,25.70%,33.10%,0.00%,40.90%
Seville Township,97.43%,0.21%,0.42%,0.04%,,0.55%,1.35%,2.23%,$40,809.00,$45,759.00,$30,781.00,$21,888.00,$16,400.00,7.90%,12.80%,18.00%,17.20%
Sharon Township,96.66%,0.42%,0.18%,0.12%,0.06%,1.67%,0.89%,3.04%,$75,979.00,$81,249.00,$55,139.00,$32,679.00,$28,304.00,1.20%,3.40%,1.00%,2.60%
Shelby Charter Township,94.95%,0.85%,0.24%,2.11%,0.02%,0.45%,1.38%,1.71%,$65,291.00,$76,312.00,$59,380.00,$33,844.00,$30,131.00,2.70%,3.70%,4.10%,5.10%
Shelby Township,86.84%,0.10%,1.11%,0.08%,0.10%,9.64%,2.13%,18.32%,$35,078.00,$43,835.00,$31,568.00,$23,750.00,$15,501.00,8.60%,11.90%,17.40%,6.30%
Shelby, Oceana County,81.35%,0.10%,1.41%,0.05%,0.10%,15.41%,1.57%,27.27%,$28,710.00,$36,607.00,$28,875.00,$21,300.00,$13,468.00,13.90%,16.70%,24.10%,6.30%
Shepherd,96.35%,0.46%,0.52%,0.33%,,0.65%,1.69%,2.34%,$40,804.00,$49,135.00,$33,011.00,$21,950.00,$17,689.00,9.20%,10.50%,14.70%,4.70%
Sheridan,97.16%,0.99%,0.43%,,,0.43%,0.99%,0.99%,$30,556.00,$40,536.00,$31,167.00,$22,125.00,$16,781.00,7.80%,9.60%,4.10%,12.40%
Sheridan Charter Township,96.00%,0.29%,0.54%,0.29%,,1.32%,1.57%,3.30%,$41,875.00,$52,431.00,$32,563.00,$27,800.00,$21,834.00,5.40%,7.70%,12.40%,5.70%
Sheridan Township, Calhoun County,87.81%,7.84%,0.61%,0.24%,,0.99%,2.50%,2.74%,$32,075.00,$37,656.00,$29,000.00,$25,156.00,$14,886.00,7.90%,11.30%,16.00%,13.60%
Sheridan Township, Clare County,97.61%,0.57%,0.76%,0.06%,,0.06%,0.94%,0.88%,$32,069.00,$34,107.00,$28,300.00,$22,841.00,$12,163.00,17.90%,22.20%,31.70%,24.60%
Sheridan Township, Huron County,98.51%,,0.41%,,,0.14%,0.95%,0.27%,$39,850.00,$45,583.00,$31,875.00,$22,054.00,$19,065.00,3.90%,6.50%,7.10%,0.00%
Sheridan Township, Mason County,97.11%,0.21%,0.52%,0.10%,,0.52%,1.55%,1.44%,$30,357.00,$35,000.00,$34,167.00,$22,917.00,$17,679.00,10.20%,15.30%,29.60%,8.20%
Sheridan Township, Mecosta County,92.41%,3.54%,0.74%,0.22%,,0.22%,2.87%,1.33%,$31,050.00,$34,861.00,$30,893.00,$21,964.00,$15,076.00,11.80%,14.90%,17.10%,9.40%
Sherman Township, Gladwin County,97.67%,0.10%,0.78%,0.29%,0.19%,0.19%,0.78%,0.49%,$30,508.00,$31,607.00,$32,250.00,$20,625.00,$15,386.00,13.40%,14.90%,18.30%,1.80%
Sherman Township, Huron County,98.54%,,,0.69%,,0.34%,0.43%,1.03%,$32,875.00,$38,417.00,$29,107.00,$17,109.00,$15,013.00,5.60%,6.30%,5.50%,8.80%
Sherman Township, Iosco County,96.96%,0.41%,0.61%,0.20%,,,1.83%,2.03%,$40,547.00,$43,438.00,$31,786.00,$21,406.00,$18,432.00,6.60%,10.80%,21.80%,0.00%
Sherman Township, Isabella County,96.06%,0.42%,1.03%,0.19%,,0.50%,1.80%,1.61%,$36,371.00,$40,750.00,$32,386.00,$23,542.00,$18,296.00,7.10%,10.70%,12.20%,7.50%
Sherman Township, Keweenaw County,98.33%,,,,,,1.67%,,$27,000.00,$45,833.00,$26,250.00,$0.00,$17,989.00,0.00%,12.70%,0.00%,23.80%
Sherman Township, Mason County,95.32%,0.64%,0.92%,0.09%,,0.09%,2.94%,1.01%,$34,083.00,$37,368.00,$31,324.00,$21,548.00,$16,251.00,4.10%,4.80%,2.50%,9.50%
Sherman Township, Newaygo County,96.85%,0.60%,0.97%,,,0.74%,0.83%,2.08%,$40,163.00,$46,736.00,$37,063.00,$22,500.00,$16,195.00,7.60%,10.20%,12.20%,3.70%
Sherman Township, Osceola County,98.15%,,0.83%,0.28%,,0.09%,0.65%,0.56%,$42,569.00,$44,531.00,$32,130.00,$23,359.00,$16,785.00,10.60%,13.40%,16.50%,10.20%
Sherman Township, St. Joseph County,97.14%,0.65%,0.18%,0.68%,0.03%,0.49%,0.83%,1.45%,$47,727.00,$54,291.00,$38,106.00,$27,500.00,$20,904.00,4.40%,6.80%,6.90%,7.50%
Sherwood,96.60%,0.62%,0.93%,,,,1.85%,0.62%,$39,844.00,$41,250.00,$31,429.00,$25,893.00,$16,101.00,8.30%,10.60%,16.50%,8.30%
Sherwood Township,97.02%,0.22%,0.92%,0.13%,0.04%,0.04%,1.62%,0.96%,$34,231.00,$38,203.00,$30,485.00,$21,536.00,$15,560.00,8.80%,11.40%,16.40%,10.90%
Shiawassee Township,97.25%,,0.65%,0.10%,,0.38%,1.62%,1.03%,,,,,,,,,
Shields,96.74%,0.80%,0.27%,0.52%,,0.74%,0.93%,3.32%,,,,,,,,,
Shoreham,92.44%,2.09%,0.23%,3.72%,,0.81%,0.70%,0.93%,$51,333.00,$64,375.00,$52,381.00,$28,750.00,$32,449.00,3.50%,5.50%,4.40%,3.60%
Shorewood-Tower Hills-Harbert,97.10%,0.86%,0.31%,0.25%,0.06%,0.49%,0.93%,1.24%,$47,708.00,$52,917.00,$44,402.00,$25,057.00,$36,219.00,2.60%,4.50%,6.80%,3.20%
Sidney Township,97.50%,0.43%,0.74%,0.16%,,0.43%,0.74%,0.90%,$40,682.00,$44,762.00,$31,952.00,$27,069.00,$17,045.00,8.30%,8.60%,9.20%,11.60%
Sigel Township,97.57%,0.17%,0.69%,0.35%,,,1.22%,0.17%,$41,442.00,$44,583.00,$32,059.00,$23,125.00,$16,264.00,5.80%,7.80%,8.00%,3.20%
Silver Creek Township,90.52%,0.83%,1.17%,0.14%,,5.67%,1.66%,10.08%,$42,572.00,$46,891.00,$36,597.00,$20,428.00,$18,866.00,6.00%,10.10%,10.40%,8.80%
Sims Township,97.80%,,0.82%,0.37%,,0.09%,0.92%,1.56%,$35,703.00,$41,932.00,$43,750.00,$24,545.00,$25,135.00,5.70%,9.60%,23.50%,1.50%
Skandia Township,93.50%,0.10%,2.40%,0.60%,,0.00%,3.40%,0.60%,,,,,,,,,
Skidway Lake,95.68%,0.35%,1.68%,,,0.03%,2.26%,1.43%,$20,806.00,$24,637.00,$24,659.00,$15,850.00,$11,405.00,20.40%,25.30%,30.00%,14.70%
Slagle Township,98.77%,,0.88%,,,,0.35%,,$29,250.00,$33,036.00,$28,750.00,$26,500.00,$14,069.00,12.70%,17.20%,25.60%,18.80%
Sodus Township,87.19%,8.37%,0.28%,0.05%,0.23%,1.26%,2.62%,8.74%,$33,804.00,$42,250.00,$34,018.00,$22,824.00,$17,646.00,6.60%,13.60%,12.60%,12.30%
Solon Township, Kent County,96.31%,0.26%,1.16%,0.28%,,0.60%,1.39%,1.74%,$44,814.00,$50,439.00,$36,736.00,$27,451.00,$17,540.00,2.50%,5.10%,4.60%,2.20%
Solon Township, Leelanau County,97.21%,0.13%,0.84%,0.71%,,0.32%,0.78%,0.45%,$47,448.00,$53,571.00,$37,045.00,$25,481.00,$22,987.00,2.20%,3.60%,3.40%,4.50%
Somerset Township,97.90%,0.37%,0.21%,0.16%,0.05%,0.44%,0.87%,1.38%,$48,529.00,$51,278.00,$43,973.00,$29,244.00,$22,462.00,2.80%,4.00%,1.80%,2.80%
Soo Township,83.56%,0.11%,11.20%,0.38%,,,4.75%,0.38%,$42,917.00,$49,137.00,$38,750.00,$27,196.00,$20,625.00,2.70%,4.40%,4.50%,4.80%
South Arm Township,96.10%,,1.68%,0.11%,,1.25%,0.87%,1.63%,$42,159.00,$48,438.00,$31,964.00,$25,096.00,$17,554.00,3.50%,4.80%,4.30%,6.30%
South Branch Township, Crawford County,99.35%,0.05%,0.11%,0.11%,,,0.38%,0.49%,$34,537.00,$38,690.00,$32,386.00,$19,868.00,$16,763.00,9.20%,12.50%,20.40%,8.90%
South Branch Township, Wexford County,98.18%,,,,,0.30%,1.52%,1.52%,$31,667.00,$40,536.00,$31,979.00,$19,375.00,$16,620.00,6.90%,9.50%,13.00%,1.30%
South Gull Lake,99.48%,,0.13%,0.07%,,,0.33%,1.05%,$65,833.00,$85,848.00,$46,932.00,$30,000.00,$45,175.00,0.00%,1.60%,0.00%,0.00%
South Haven,82.75%,12.83%,0.70%,0.70%,,1.04%,1.99%,2.33%,$35,885.00,$46,307.00,$37,089.00,$25,486.00,$19,396.00,7.80%,9.80%,10.20%,13.90%
South Haven Charter Township,82.11%,12.61%,0.72%,0.42%,,1.93%,2.22%,5.34%,$35,000.00,$38,922.00,$31,754.00,$22,363.00,$17,097.00,9.10%,11.80%,18.00%,10.20%
South Lyon,96.68%,0.39%,0.17%,1.09%,0.12%,0.40%,1.16%,1.60%,$53,395.00,$67,167.00,$53,818.00,$32,083.00,$26,187.00,2.80%,5.20%,5.50%,7.10%
